key,fare_amount
2009-04-29 08:14:00.00000054,8.9
2011-07-14 18:59:00.000000212,4.9
2011-09-17 14:04:46.0000006,10.1
2011-10-16 11:10:50.0000002,10.1
2014-02-13 21:50:18.0000002,7.5
2014-07-29 18:08:30.0000002,10.0
2010-05-11 11:15:00.000000153,6.5
2014-04-21 08:31:39.0000003,11.0
2010-01-31 22:26:08.0000003,10.9
2011-04-08 12:13:24.0000006,6.1
2011-05-05 09:53:00.000000147,3.3
2013-04-29 14:00:39.0000002,12.5
2014-09-17 14:08:00.00000058,8.5
2014-09-22 08:39:00.00000051,7.5
2009-04-04 20:13:44.0000002,6.9
2011-06-02 21:34:00.000000228,3.7
2011-10-05 07:54:17.0000003,6.5
2012-01-16 14:18:00.000000103,4.5
2009-02-02 08:44:00.000000154,6.1
2010-01-26 21:17:47.0000002,7.3
2011-10-31 12:03:09.0000004,9.3
2012-05-13 14:23:57.0000002,10.1
2014-08-07 22:31:00.000000161,7.0
2011-05-21 11:14:47.0000004,4.5
2009-02-09 12:33:49.0000002,7.7
2010-03-11 09:12:27.0000003,4.9
2011-07-09 21:24:07.0000002,5.7
2012-03-22 01:37:43.0000001,17.7
2011-07-22 02:03:00.00000054,12.1
2012-03-12 13:26:37.0000003,10.1
2014-01-05 09:55:16.0000003,4.5
2011-06-15 14:53:59.0000003,24.5
2011-11-05 17:09:34.0000002,4.5
2013-10-27 00:10:47.0000004,7.5
2009-09-29 09:35:24.0000001,5.3
2011-07-14 21:11:26.0000003,5.7
2012-04-30 21:41:53.0000002,6.5
2012-08-13 19:38:13.0000001,7.3
2015-05-16 12:08:33.0000002,45.54
2009-08-01 16:40:42.0000002,6.5
2014-12-25 13:08:23.0000001,4.0
2011-10-06 16:39:46.0000001,5.7
2012-12-27 10:56:16.0000003,4.5
2013-04-23 20:34:00.00000033,8.0
2012-04-09 13:53:00.00000025,7.3
2012-06-16 03:13:00.00000022,10.5
2011-04-09 02:03:22.0000003,6.5
2009-06-12 19:57:00.00000082,7.7
2009-08-11 13:30:00.00000092,4.5
2010-12-19 00:00:00.00000051,5.3
2009-07-30 00:21:49.0000001,36.5
2011-05-13 07:51:00.000000123,13.3
2011-08-26 00:27:00.00000058,6.5
2014-03-26 18:05:55.0000005,18.5
2012-02-08 13:21:00.00000083,8.1
2013-03-07 21:35:16.0000001,7.0
2009-03-14 14:42:00.000000135,8.1
2010-05-19 21:28:00.00000091,13.7
2009-09-13 21:01:00.00000052,8.5
2010-06-21 16:24:00.00000074,15.7
2011-07-18 19:11:18.0000003,6.1
2013-01-17 14:52:00.0000001,11.5
2009-01-09 14:38:00.00000035,9.7
2013-11-27 13:35:00.000000221,4.5
2014-05-18 22:36:34.0000004,7.5
2014-10-12 06:04:53.0000001,13.5
2015-03-14 16:12:57.0000005,7.0
2012-05-25 00:44:43.0000001,5.7
2011-06-23 17:14:00.00000037,15.3
2011-07-29 12:33:00.000000128,10.1
2014-06-12 23:40:16.0000003,23.5
2009-05-01 18:04:39.0000001,14.9
2010-02-15 02:07:08.0000001,6.5
2012-05-05 16:29:00.00000048,49.8
2013-06-28 20:41:16.0000001,5.0
2013-12-19 13:04:00.00000014,11.0
2009-08-04 21:45:00.00000015,29.07
2010-03-25 03:42:11.0000002,3.7
2011-02-18 05:32:00.0000005,6.5
2013-03-12 08:39:45.0000005,11.0
2010-05-01 14:57:56.0000003,4.9
2011-05-28 10:19:55.0000001,6.5
2011-12-13 07:05:00.000000149,4.9
2011-03-03 23:47:00.00000086,13.7
2012-03-23 11:34:00.00000094,11.7
2013-05-01 08:17:34.0000005,13.0
2011-03-30 07:17:00.00000034,8.9
2009-01-03 19:20:00.00000018,62.95
2009-09-23 11:18:00.000000165,4.1
2010-03-29 07:49:00.000000137,10.5
2011-12-13 20:23:00.000000174,4.5
2012-10-17 23:42:07.0000004,12.0
2013-08-05 06:27:56.0000002,6.5
2014-03-08 20:37:00.000000178,13.0
2009-08-31 16:10:00.00000062,9.3
2012-03-31 08:14:00.00000081,10.1
2012-02-19 22:26:00.000000108,25.7
2014-10-12 22:48:09.0000004,6.0
2009-05-02 14:59:58.0000003,10.5
2013-03-27 08:33:00.00000097,18.0
2013-07-25 17:23:00.000000195,8.5
2013-08-19 10:24:00.00000018,10.5
2015-02-12 23:15:17.0000008,15.5
2015-02-27 19:35:44.0000001,9.0
2012-01-14 22:40:00.00000017,5.7
2012-02-06 08:45:00.000000193,13.7
2009-01-18 20:27:00.000000147,16.5
2010-01-22 19:19:23.0000007,4.1
2010-11-11 14:04:19.0000002,13.3
2014-03-13 10:03:17.0000002,5.0
2009-05-22 09:46:52.0000003,4.1
2009-09-02 10:38:00.00000095,4.9
2012-06-11 17:09:00.00000060,10.1
2012-07-04 02:20:00.000000118,6.9
2009-04-26 07:59:00.00000017,11.3
2011-06-28 13:34:19.0000002,19.3
2011-10-03 07:13:28.0000006,8.5
2012-04-03 14:10:00.00000051,16.1
2013-01-25 11:02:00.000000139,9.0
2014-11-16 19:58:49.0000003,13.5
2012-04-16 17:28:09.0000002,6.5
2012-05-22 09:47:38.0000005,5.7
2009-03-05 23:49:06.0000002,33.05
2011-04-05 20:53:39.0000004,9.3
2013-04-16 18:39:00.000000234,10.0
2014-07-30 14:01:34.0000001,8.0
2015-04-04 00:51:24.0000001,5.5
2010-06-08 21:29:54.0000006,11.3
2014-02-08 19:22:21.0000003,12.0
2012-01-16 15:37:45.0000002,9.7
2013-01-19 01:41:04.0000002,29.0
2011-09-24 21:51:46.0000002,10.5
2012-03-27 15:58:56.0000002,6.9
2010-10-18 15:18:00.000000217,6.9
2010-02-13 05:13:00.00000042,11.7
2014-02-25 21:21:45.0000003,8.5
2015-06-16 09:42:10.00000010,47.04
2010-07-12 20:05:00.00000090,4.1
2013-10-27 06:08:43.0000002,11.5
2011-12-31 22:46:45.0000002,4.9
2014-04-26 09:04:43.0000004,16.0
2009-01-13 11:00:00.000000177,5.7
2009-05-23 16:27:00.00000055,29.450000000000006
2010-05-21 21:53:03.0000002,9.3
2010-10-21 17:21:30.0000001,5.3
2011-03-04 11:43:18.0000003,8.5
2011-06-12 10:53:48.0000005,4.5
2012-09-06 19:41:16.0000006,12.0
2010-04-12 19:15:19.0000001,5.7
2013-05-11 17:24:20.0000001,7.0
2013-05-17 19:50:00.000000156,10.0
2013-07-14 01:27:18.0000006,8.5
2011-07-17 17:59:00.000000117,8.1
2014-02-28 07:54:00.00000094,13.5
2009-11-07 18:46:00.00000088,6.1
2014-11-11 18:49:00.000000177,6.5
2011-01-22 16:54:00.00000076,6.9
2013-05-12 02:32:00.000000159,16.0
2010-04-21 20:59:27.0000003,10.9
2011-03-11 17:06:00.000000103,16.1
2012-10-31 14:57:53.0000001,26.0
2012-07-13 11:12:36.0000003,13.3
2012-07-19 20:16:24.0000004,11.7
2012-09-15 02:35:00.00000056,8.0
2013-05-31 19:18:00.00000040,13.0
2013-10-21 00:15:00.0000004,9.0
2014-06-23 10:40:00.00000078,18.0
2014-08-22 11:03:31.0000008,29.83
2014-09-26 08:46:32.0000002,6.5
2010-08-05 07:34:00.00000018,13.3
2014-06-25 16:20:07.0000001,34.83
2009-03-18 17:44:00.000000219,8.9
2014-09-14 14:10:00.0000004,11.5
2012-10-23 09:04:36.0000003,5.0
2014-05-29 16:20:00.00000018,4.5
2014-09-11 06:50:00.000000150,9.0
2014-09-14 13:23:00.00000020,22.0
2011-03-05 12:47:00.000000103,10.1
2011-11-24 20:41:00.000000118,7.3
2012-11-05 00:27:01.0000001,10.5
2013-02-03 18:06:00.000000182,14.0
2013-12-31 07:58:02.0000002,10.5
2014-04-09 23:31:10.0000004,5.5
2011-02-10 07:14:00.00000038,9.3
2012-03-28 07:41:59.0000001,5.7
2012-05-04 09:38:08.0000003,4.9
2014-11-10 17:15:31.0000004,6.5
2015-01-17 08:29:04.0000001,4.5
2014-04-03 12:37:02.0000004,9.0
2014-05-06 07:11:40.0000001,7.0
2009-11-15 00:58:30.0000004,10.1
2012-04-27 13:54:00.00000077,8.5
2012-10-07 20:01:50.0000002,5.5
2011-07-20 09:27:42.0000001,8.5
2013-11-19 12:11:00.00000069,49.33
2010-08-18 21:29:00.000000140,49.57
2012-08-24 01:23:00.00000067,16.1
2013-03-26 13:36:00.00000072,12.0
2009-09-13 12:56:00.000000115,4.5
2012-04-05 22:46:15.0000001,8.1
2014-04-05 15:14:00.00000047,18.0
2009-05-05 19:08:00.000000254,3.7
2010-04-24 14:37:00.00000046,6.1
2010-06-16 20:10:00.000000133,17.7
2011-05-20 01:04:00.000000147,8.1
2014-11-13 19:29:36.0000005,9.0
2010-08-25 11:38:00.000000204,4.5
2011-06-12 16:42:00.00000029,12.5
2013-11-24 13:06:00.00000048,32.0
2015-01-03 14:06:43.0000006,9.0
2009-03-20 15:17:00.00000082,4.9
2009-04-16 18:28:00.000000118,8.5
2010-01-31 12:50:00.00000029,13.7
2010-09-13 13:13:00.000000206,4.1
2012-05-29 21:56:00.000000210,14.1
2012-06-19 14:37:51.0000001,6.9
2012-06-03 14:27:00.00000042,9.3
2012-06-05 10:40:00.000000218,15.7
2014-02-25 10:04:00.0000007,38.83
2014-07-22 11:02:00.000000138,8.0
2013-06-15 01:16:00.00000045,12.0
2014-03-18 08:42:00.00000078,6.0
2009-05-19 19:38:00.00000060,13.7
2010-11-11 10:06:00.00000049,6.5
2013-11-25 09:27:00.000000130,4.5
2014-08-21 15:24:00.00000099,10.0
2012-05-27 01:47:00.000000116,6.1
2011-03-20 01:47:00.000000208,12.1
2011-06-09 18:47:20.0000008,7.7
2012-02-01 08:57:00.000000158,8.5
2013-10-09 08:09:18.0000004,9.5
2014-03-30 11:20:38.0000001,43.33
2014-06-17 09:10:53.0000003,9.5
2009-12-20 12:42:00.00000076,4.9
2012-02-05 00:29:00.000000188,15.3
2012-05-08 23:51:25.0000001,6.1
2009-01-02 14:00:00.00000022,3.7
2010-03-30 17:47:31.0000007,22.9
2011-10-18 08:34:00.00000090,3.7
2014-02-03 22:19:23.0000002,10.0
2009-12-17 23:47:00.000000207,10.5
2014-06-01 23:53:57.0000005,28.5
2014-08-04 10:46:00.0000005,8.5
2011-09-20 17:43:14.0000001,15.7
2015-01-08 22:11:38.0000006,12.0
2009-10-07 11:34:00.00000054,7.3
2010-02-03 18:06:30.0000002,13.3
2012-08-08 19:04:00.000000247,12.9
2010-08-12 20:02:09.0000003,14.9
2010-08-30 09:58:01.0000004,6.9
2011-09-17 00:34:00.00000028,6.5
2011-10-13 13:12:12.0000001,8.5
2011-10-18 19:28:00.00000037,6.5
2011-12-22 01:35:12.0000001,19.3
2012-03-19 23:39:00.000000106,5.7
2012-04-30 16:35:00.00000027,6.5
2012-12-30 14:32:00.000000123,9.0
2009-02-20 14:50:00.00000086,8.9
2009-02-23 18:29:27.0000005,5.9
2011-04-14 18:55:28.0000002,12.9
2011-07-27 12:51:00.00000069,6.9
2012-09-14 14:48:00.000000224,15.0
2009-12-04 21:44:00.000000193,4.9
2011-05-22 14:45:00.000000195,6.5
2009-09-20 00:32:00.00000082,8.5
2011-01-19 06:13:33.0000002,4.9
2009-11-08 04:36:00.0000006,8.1
2011-11-23 10:24:24.0000002,13.3
2013-04-25 07:13:00.000000112,10.5
2014-04-30 15:23:42.0000001,10.5
2015-04-21 01:13:23.0000002,25.0
2009-05-08 08:06:49.0000001,4.5
2010-05-05 22:12:29.0000001,8.9
2011-10-31 14:36:36.0000004,6.5
2014-03-25 16:41:00.00000066,16.5
2010-10-13 07:03:00.000000135,9.3
2011-01-24 10:52:00.000000130,4.9
2014-03-19 22:54:00.000000169,8.5
2010-10-20 06:24:36.0000001,7.3
2012-04-27 20:23:49.0000004,16.1
2011-11-25 22:40:00.00000048,6.9
2014-02-05 11:06:00.00000076,4.5
2012-06-10 19:04:00.000000125,5.3
2014-03-17 18:31:00.00000055,7.5
2014-04-06 01:49:00.000000110,9.5
2010-08-30 12:37:57.0000003,5.3
2011-06-11 08:35:30.0000001,10.1
2013-11-19 21:03:00.000000100,19.0
2015-02-09 01:00:26.0000002,11.5
2009-10-24 19:44:00.00000077,8.1
2010-09-11 08:46:07.0000002,20.1
2014-05-23 09:37:26.0000001,8.5
2011-06-22 20:20:36.0000002,8.1
2012-02-12 10:05:00.000000129,17.3
2013-12-20 19:38:50.0000001,13.0
2014-03-10 11:42:00.00000096,13.5
2014-09-12 10:41:00.000000102,8.5
2012-04-07 20:37:38.0000004,12.5
2013-06-18 16:01:00.000000119,11.0
2014-12-01 09:06:00.00000015,11.5
2009-05-21 08:51:00.00000061,16.1
2010-11-07 00:42:00.000000291,10.9
2011-03-24 23:30:00.000000241,8.1
2011-04-29 17:22:42.0000001,16.9
2012-05-08 17:58:11.0000002,5.7
2009-12-28 02:57:00.0000004,6.5
2010-11-09 06:56:35.0000003,4.5
2012-01-08 09:50:21.0000005,6.1
2012-07-15 00:26:00.00000059,10.1
2010-09-16 20:46:03.0000001,11.3
2013-05-02 12:13:00.0000009,7.5
2009-04-01 06:27:34.0000003,8.9
2014-03-23 14:52:00.000000147,6.0
2014-09-19 17:56:00.00000010,10.0
2009-10-08 06:38:00.00000077,4.9
2010-01-27 17:57:00.00000096,3.7
2014-02-15 19:33:00.000000249,14.5
2014-08-08 19:11:00.000000233,6.0
2012-02-01 07:12:31.0000002,9.7
2013-01-07 15:10:15.0000001,5.0
2014-05-06 13:28:00.00000026,11.5
2011-01-21 16:16:26.0000003,11.3
2015-05-26 07:52:39.0000001,7.5
2011-11-25 23:48:00.000000184,13.3
2012-07-18 13:02:00.00000025,8.1
2014-08-22 20:18:00.00000055,10.0
2014-10-23 07:50:03.0000001,3.5
2009-11-21 23:09:46.0000003,4.1
2012-05-17 12:21:06.0000001,16.1
2010-09-21 12:07:00.000000178,6.1
2011-08-15 15:25:00.00000020,6.9
2010-11-06 11:57:38.0000002,7.3
2013-05-25 21:48:13.0000003,6.0
2009-07-17 01:11:34.0000005,10.9
2009-11-06 21:38:44.0000005,17.3
2012-07-13 14:29:36.0000006,4.5
2009-06-11 10:05:09.0000002,12.9
2009-10-05 18:59:00.000000248,4.9
2010-05-12 12:34:00.000000208,4.5
2010-09-14 07:03:00.00000048,5.3
2011-08-26 15:19:00.00000059,6.9
2013-05-23 00:21:00.00000017,11.0
2015-06-11 19:47:49.0000005,4.0
2011-05-11 20:08:00.00000050,4.1
2012-12-08 21:45:04.0000005,8.0
2013-10-19 23:52:05.0000005,18.0
2015-04-21 08:27:37.0000008,16.0
2009-03-01 22:37:24.0000003,12.2
2010-05-20 12:30:29.0000001,8.9
2010-06-14 00:49:27.0000002,49.57
2011-03-12 11:41:00.00000081,10.9
2013-07-04 17:27:00.000000138,9.0
2013-07-06 11:42:00.00000031,11.5
2015-02-24 19:13:55.0000005,13.0
2009-12-21 11:44:39.0000003,3.7
2012-02-28 18:16:24.0000005,3.7
2013-06-01 02:04:00.00000018,9.0
2013-10-11 19:14:00.000000121,5.5
2015-05-08 18:09:52.0000004,21.5
2010-05-25 09:53:41.0000002,7.7
2011-03-23 19:50:00.000000176,5.7
2011-07-03 18:11:00.00000047,11.3
2012-01-15 22:59:00.000000117,8.9
2013-08-15 12:00:21.0000001,11.0
2010-09-21 12:10:00.000000109,3.7
2011-04-29 10:52:00.0000005,6.1
2011-05-08 18:44:04.0000003,4.1
2012-06-23 22:00:00.000000142,7.3
2013-01-22 14:21:40.0000001,8.0
2009-05-20 08:40:13.0000005,9.3
2012-05-21 17:24:05.0000003,7.7
2009-12-18 10:30:00.000000183,23.3
2010-04-12 15:56:00.000000173,4.5
2012-12-07 07:33:19.0000002,6.0
2011-02-23 10:36:23.0000002,7.7
2011-11-25 17:29:00.0000008,4.5
2012-05-22 00:17:00.0000003,7.3
2013-09-08 07:53:32.0000001,10.5
2014-07-17 09:23:00.000000164,52.0
2015-04-07 13:37:32.0000006,6.0
2015-02-24 19:14:50.0000001,19.5
2010-07-29 13:10:00.000000122,5.7
2012-08-12 21:43:00.000000111,9.7
2011-11-01 15:24:00.000000135,7.3
2009-04-02 19:37:00.00000028,5.3
2011-08-16 05:57:00.00000033,4.9
2013-05-15 21:07:00.00000092,8.5
2015-02-04 13:52:31.0000003,11.5
2010-10-30 16:18:00.00000093,6.5
2010-11-21 17:09:00.000000114,45.0
2011-07-19 23:51:00.00000094,6.1
2012-12-21 14:04:00.000000146,12.5
2011-04-09 17:29:00.000000196,8.1
2009-02-17 10:48:00.000000142,6.9
2011-06-14 18:09:33.0000001,15.7
2009-10-20 20:44:00.000000112,6.5
2012-05-03 09:33:19.0000006,26.1
2012-06-28 09:48:11.0000001,4.1
2009-05-19 14:50:00.00000073,6.5
2009-06-19 20:11:28.0000002,10.1
2009-08-05 14:05:00.00000089,13.3
2010-05-14 21:28:00.0000007,8.1
2012-05-19 20:03:00.000000214,9.7
2012-06-30 14:53:00.000000183,12.5
2014-06-25 21:20:00.000000148,11.5
2015-01-19 17:14:52.0000005,11.5
2015-02-19 00:00:04.0000001,12.5
2010-10-30 21:01:00.000000296,22.1
2010-12-16 09:10:00.000000234,6.9
2013-08-21 13:48:00.00000024,4.5
2013-12-06 21:12:00.00000030,11.0
2014-07-21 07:57:32.0000002,11.5
2014-08-26 10:36:12.0000002,9.0
2009-03-26 18:29:00.00000068,6.9
2009-10-08 19:37:45.0000008,5.7
2011-09-22 00:35:39.0000002,8.9
2014-05-07 23:38:55.0000003,21.0
2013-01-23 09:16:23.0000001,5.0
2014-06-21 10:52:00.00000013,5.5
2015-06-15 21:21:27.0000003,3.0
2010-07-25 20:08:00.00000020,4.5
2011-02-10 21:18:00.000000137,8.9
2012-04-12 13:48:05.0000001,15.7
2012-05-22 00:22:00.000000107,4.1
2012-09-18 18:50:34.0000005,12.0
2009-01-26 10:13:00.00000082,4.5
2009-04-22 23:10:30.0000005,4.9
2015-05-25 19:39:44.0000001,7.5
2014-05-06 16:17:00.000000149,34.33
2015-05-09 18:24:49.0000006,6.0
2015-05-16 12:50:33.0000001,57.54
2012-05-28 02:08:00.00000030,7.3
2013-04-30 19:34:53.0000004,9.0
2013-05-17 22:05:11.0000002,3.0
2014-06-04 23:53:00.000000169,9.5
2012-01-19 23:26:00.00000095,5.7
2014-09-11 23:01:00.000000232,8.0
2010-09-04 16:20:00.00000016,49.57
2013-05-10 20:07:26.0000002,15.0
2013-06-13 13:30:00.000000109,13.5
2014-05-29 17:39:23.0000001,7.0
2014-12-03 17:01:00.00000034,15.0
2009-10-19 13:39:11.0000003,6.9
2013-07-18 23:12:05.0000001,7.5
2014-06-18 12:29:57.0000001,10.5
2009-11-15 16:13:00.00000028,5.7
2010-01-06 13:06:45.0000001,49.57
2011-03-11 13:16:53.0000002,7.7
2014-09-09 18:22:00.0000001,4.5
2009-07-15 17:59:00.000000237,10.9
2009-09-07 01:30:00.00000080,50.5
2011-05-13 19:55:00.000000336,7.3
2013-04-01 11:10:26.0000001,10.0
2014-08-26 18:10:24.0000004,8.5
2011-01-11 17:51:32.0000008,4.5
2013-03-03 03:50:54.0000006,7.0
2009-01-17 00:00:00.000000142,6.9
2009-08-13 20:03:00.000000239,5.3
2011-07-09 20:20:43.0000001,8.9
2011-10-20 15:45:00.000000166,5.7
2012-06-10 10:50:00.000000100,17.3
2009-08-03 18:07:00.0000007,4.5
2013-12-22 11:37:56.0000003,15.0
2010-07-26 08:40:00.000000167,41.47
2011-07-20 13:10:09.0000003,12.1
2012-07-06 20:38:39.0000001,7.3
2013-04-28 15:50:00.000000144,10.5
2015-06-26 21:06:23.0000001,7.0
2009-08-05 07:12:10.0000003,4.5
2009-10-18 13:53:00.000000127,9.7
2009-10-24 20:26:50.0000004,9.7
2012-09-06 03:00:00.00000038,6.0
2010-03-13 22:49:49.0000003,13.3
2010-05-01 01:07:00.000000198,5.7
2011-06-25 22:23:01.0000004,10.1
2012-06-08 00:28:00.000000140,4.9
2013-08-10 19:41:48.0000004,7.0
2013-11-01 18:10:00.00000022,14.0
2011-02-21 04:37:08.0000002,17.7
2014-03-05 22:27:00.00000043,4.5
2015-01-20 10:15:20.0000007,11.5
2012-09-16 04:50:00.00000047,14.0
2013-02-23 13:31:45.0000004,4.5
2014-09-23 01:13:00.00000068,4.0
2010-09-23 11:12:00.00000077,9.7
2009-04-09 09:00:11.0000003,9.3
2009-08-29 00:10:17.0000001,10.1
2011-03-06 19:34:00.000000105,5.3
2009-06-20 12:48:42.0000004,8.9
2010-03-24 18:53:45.0000004,6.1
2012-02-15 13:27:00.000000168,10.5
2014-02-11 21:57:00.000000145,8.0
2015-01-21 15:09:13.0000005,7.5
2010-07-17 11:27:00.00000020,11.7
2013-02-14 19:03:00.000000268,8.5
2009-01-14 20:12:49.0000004,8.2
2009-04-25 08:24:00.00000024,23.7
2010-01-05 11:41:00.0000009,5.7
2010-12-03 09:16:45.0000002,16.5
2011-06-28 12:13:00.00000084,3.3
2012-12-18 19:41:49.0000005,4.5
2012-04-07 18:01:00.000000148,19.3
2013-08-29 00:36:22.0000003,10.5
2009-04-07 05:36:00.00000027,8.9
2009-06-24 09:36:59.0000005,13.3
2011-03-19 15:53:00.00000079,4.1
2011-10-18 09:10:00.0000001,10.9
2012-03-11 13:57:00.000000110,4.1
2013-11-24 23:06:32.0000002,17.5
2014-05-02 09:25:00.00000056,12.5
2013-10-30 18:38:41.0000004,22.0
2014-09-18 19:18:15.0000002,44.5
2011-04-01 20:34:02.0000006,5.3
2015-03-14 23:27:02.0000002,29.5
2009-02-12 10:36:00.00000050,4.5
2009-09-05 18:10:00.000000106,6.5
2011-05-10 08:08:57.0000005,9.3
2013-08-05 19:04:00.000000201,10.0
2010-09-30 16:25:00.000000172,4.5
2014-03-27 14:47:31.0000003,32.0
2015-04-12 12:52:22.0000004,6.0
2015-01-01 16:45:15.0000001,7.0
2015-04-08 22:37:17.0000007,21.0
2009-10-27 18:29:06.0000002,2.5
2011-10-28 00:05:00.00000032,22.9
2013-06-29 02:47:07.0000003,8.5
2010-06-05 16:26:00.000000124,4.9
2013-02-27 21:54:50.0000001,8.5
2013-11-24 00:25:00.00000054,14.0
2014-05-29 07:20:58.0000001,12.0
2014-10-05 16:33:00.000000122,8.0
2014-11-11 09:58:00.000000107,6.0
2010-06-30 08:13:03.0000002,45.0
2011-09-02 11:18:12.0000004,6.9
2011-10-10 20:57:00.000000131,14.9
2012-02-10 10:45:18.0000003,8.5
2012-06-17 17:00:00.00000081,11.7
2013-04-21 14:03:07.0000001,8.5
2012-06-06 00:19:00.000000149,10.1
2013-07-15 07:14:00.00000076,8.5
2009-11-23 18:36:00.000000177,4.5
2009-12-23 07:47:00.00000070,6.1
2010-07-11 08:45:45.0000001,6.9
2013-08-22 00:35:00.00000026,22.0
2012-07-19 07:26:22.0000006,10.1
2010-10-24 02:26:23.0000001,9.3
2011-02-19 11:47:55.0000002,15.3
2013-09-23 10:40:49.0000004,6.5
2009-08-30 14:19:38.0000001,5.3
2010-03-26 18:45:00.000000208,7.3
2013-04-02 16:30:23.0000003,8.0
2014-08-28 22:40:00.00000038,20.0
2009-06-21 17:00:00.00000047,5.3
2012-10-23 17:19:00.000000133,5.5
2013-06-09 19:17:00.00000029,15.0
2013-07-13 22:33:11.0000001,8.0
2015-01-18 20:31:01.0000001,6.5
2014-06-19 18:19:27.0000004,15.0
2010-06-09 16:45:00.000000129,8.9
2010-12-11 13:22:00.0000002,8.1
2014-03-11 19:22:26.0000001,5.0
2009-12-01 18:13:00.00000065,49.57
2010-03-24 21:51:00.00000049,11.7
2010-07-17 02:04:29.0000003,4.9
2014-03-04 08:38:03.0000001,5.0
2012-04-04 21:26:34.0000003,7.7
2012-05-18 23:35:34.0000004,12.5
2012-10-31 08:15:00.00000053,9.5
2014-07-12 16:13:15.0000002,8.0
2014-09-13 11:49:16.0000002,9.5
2009-03-14 22:51:26.0000001,6.2
2011-04-16 23:10:49.0000007,10.1
2011-05-09 08:26:00.00000078,7.7
2011-07-16 10:38:30.0000002,8.9
2012-03-16 17:14:44.0000004,9.7
2012-06-17 20:50:41.0000003,6.9
2013-12-23 12:43:56.0000003,18.5
2014-04-18 09:04:58.0000005,6.5
2014-05-10 00:49:15.0000001,9.5
2010-06-30 14:43:00.00000059,6.9
2011-06-18 22:52:00.00000057,10.1
2012-07-05 19:59:00.000000155,6.9
2011-08-09 10:02:00.000000163,8.5
2013-06-10 22:08:00.00000098,4.0
2009-06-17 13:21:00.00000049,7.7
2010-02-27 21:24:00.000000219,6.1
2015-05-02 20:06:59.00000011,14.5
2011-01-07 16:00:56.0000003,4.9
2011-01-08 00:28:20.0000003,7.3
2012-12-17 00:56:00.00000018,17.0
2013-11-27 16:47:34.0000004,7.5
2010-09-02 05:26:00.00000024,6.5
2011-06-30 12:12:42.0000005,25.7
2012-03-03 03:15:29.0000002,12.1
2013-08-14 10:36:00.00000078,15.0
2009-07-30 23:28:00.00000011,8.5
2010-02-16 20:24:00.00000030,10.5
2011-12-03 08:03:00.00000060,8.1
2013-02-13 22:28:32.0000005,6.5
2013-06-26 22:46:13.0000002,10.5
2014-12-18 21:37:42.0000004,22.0
2015-06-29 18:35:24.0000006,4.0
2014-06-24 18:07:00.00000088,17.5
2014-06-29 05:15:35.0000001,37.5
2015-05-05 19:19:09.00000011,8.0
2009-12-06 17:15:00.000000130,8.5
2012-11-17 15:26:00.000000206,6.0
2013-11-17 01:12:00.000000136,8.0
2009-12-07 18:13:08.0000001,11.7
2015-01-06 06:44:53.0000001,14.0
2011-10-26 23:19:00.000000193,22.5
2015-03-08 19:26:37.0000004,13.5
2015-05-04 06:08:10.0000004,12.5
2015-06-30 17:43:49.0000006,5.0
2009-01-01 12:29:55.0000002,4.9
2010-05-06 23:06:44.0000002,7.7
2012-01-05 19:04:00.000000259,10.9
2009-10-07 06:36:55.0000001,9.3
2010-05-07 13:10:47.0000002,5.3
2010-06-27 02:31:00.000000141,4.1
2011-05-02 09:16:00.000000168,4.5
2015-02-08 09:48:44.0000002,20.0
2012-11-25 18:20:00.000000107,6.0
2013-03-30 13:57:12.0000004,4.5
2015-02-20 13:01:09.0000001,7.5
2010-06-18 12:28:00.00000096,14.1
2010-09-30 19:02:00.000000228,5.3
2013-05-27 20:33:00.00000027,9.0
2014-09-02 20:27:00.000000146,5.0
2014-12-04 07:57:49.0000001,7.0
2013-10-22 22:40:00.00000087,22.5
2014-08-26 11:23:06.0000002,7.5
2015-04-27 15:20:24.0000003,6.5
2009-07-17 08:35:55.0000001,4.5
2013-02-09 16:09:00.00000083,5.0
2013-03-25 06:52:26.0000001,7.0
2013-07-01 06:55:19.0000003,14.5
2014-12-13 20:07:07.0000001,7.0
2012-01-16 20:05:57.0000007,7.3
2014-03-29 18:50:00.00000041,5.5
2012-02-20 20:25:00.00000018,4.9
2012-12-01 18:40:00.00000085,9.5
2010-11-23 16:24:00.00000085,4.5
2013-01-02 17:02:00.00000028,86.75
2010-10-08 12:43:14.0000002,15.7
2014-10-29 17:56:00.000000235,14.0
2009-02-09 05:56:00.00000023,4.9
2015-02-13 08:38:45.0000003,10.5
2009-02-08 00:01:00.000000183,10.9
2009-11-02 15:37:23.0000001,22.1
2010-03-15 13:51:00.00000015,6.1
2011-02-27 23:37:00.000000115,16.9
2011-03-01 11:03:00.00000017,9.3
2011-05-17 23:27:00.00000065,5.3
2012-01-08 09:56:00.0000001,9.3
2013-12-15 11:50:10.0000002,19.0
2011-03-09 01:26:05.0000005,8.1
2011-06-27 19:05:22.0000007,10.5
2012-11-20 13:22:00.000000176,4.5
2015-06-06 16:06:46.0000002,25.0
2012-06-03 04:02:00.00000041,14.5
2014-06-16 03:29:00.00000019,16.5
2014-10-11 10:52:00.000000169,6.5
2009-05-01 21:45:11.0000005,4.1
2011-08-08 12:22:07.0000004,7.3
2013-10-09 22:57:00.00000078,11.0
